#           x             y             z             p           U_x           U_y           U_z
      1.46875      0.515625           0.5      -10.0349        38.526       3.55554   2.12281e-19
      1.48438      0.515625           0.5      -8.98026        38.503       3.59591  -7.79977e-21
         -0.5       0.53125           0.5      -94.7798       40.0819       10.0378   1.18522e-20
    -0.484375       0.53125           0.5      -97.9657       40.1542       10.0773   6.35402e-19
     -0.46875       0.53125           0.5      -101.605       40.2325       10.1267   8.73758e-19
    -0.453125       0.53125           0.5       -105.07       40.3102        10.162   2.73205e-19
      -0.4375       0.53125           0.5        -108.6       40.3898       10.1947   1.92912e-19
    -0.421875       0.53125           0.5      -112.445       40.4723       10.2285  -3.82588e-20
     -0.40625       0.53125           0.5      -116.467       40.5617       10.2642  -6.23695e-19
    -0.390625       0.53125           0.5      -120.398       40.6514       10.2944  -3.93561e-20
       -0.375       0.53125           0.5      -124.748       40.7485       10.3271    8.3186e-21
    -0.359375       0.53125           0.5      -128.987       40.8485       10.3427   9.13182e-20
     -0.34375       0.53125           0.5      -134.053       40.9584       10.3709   9.64962e-19
    -0.328125       0.53125           0.5      -138.398       41.0635       10.4038  -4.71488e-19
      -0.3125       0.53125           0.5      -142.861       41.1669       10.4164  -2.55302e-19
    -0.296875       0.53125           0.5      -148.869       41.2935       10.4291    2.6528e-19
     -0.28125       0.53125           0.5      -153.948       41.4156       10.4497   2.55992e-19
    -0.265625       0.53125           0.5      -159.226       41.5472       10.4594   1.07543e-19
        -0.25       0.53125           0.5      -164.276       41.6706       10.4618  -4.91723e-20
    -0.234375       0.53125           0.5      -168.691       41.7785       10.4476  -1.78588e-19
     -0.21875       0.53125           0.5      -174.635       41.9374       10.4524  -4.26725e-19
    -0.203125       0.53125           0.5      -181.627       42.0843       10.4682   8.97413e-20
      -0.1875       0.53125           0.5      -187.906       42.2328       10.4377   3.27601e-20
    -0.171875       0.53125           0.5      -193.939       42.3794         10.41  -3.71129e-20
     -0.15625       0.53125           0.5      -199.991       42.5332       10.3864  -7.40058e-21
    -0.140625       0.53125           0.5      -206.002       42.6786       10.3578  -1.07108e-19
       -0.125       0.53125           0.5      -212.229       42.8333       10.3025  -3.45899e-20
    -0.109375       0.53125           0.5      -218.151       42.9897       10.2441   5.50034e-21
     -0.09375       0.53125           0.5      -225.476       43.1641       10.1938   4.73064e-20
    -0.078125       0.53125           0.5       -230.72       43.3056       10.1163   6.38443e-19
      -0.0625       0.53125           0.5      -237.282       43.4679       10.0307   9.69907e-20
    -0.046875       0.53125           0.5      -243.763       43.6322       9.93633   2.21596e-19
     -0.03125       0.53125           0.5      -249.751        43.784       9.83494   5.18068e-19
    -0.015625       0.53125           0.5      -255.068       43.9319        9.7293  -1.40014e-18
 -1.34693e-14       0.53125           0.5      -260.153        44.082       9.62184   1.20431e-18
     0.015625       0.53125           0.5      -266.691       44.2408       9.47835  -7.41196e-19
      0.03125       0.53125           0.5      -271.576       44.3753       9.33902  -3.40118e-19
     0.046875       0.53125           0.5      -276.787       44.5118       9.19834  -4.95475e-20
       0.0625       0.53125           0.5      -280.584       44.6485       9.03828  -2.11826e-20
     0.078125       0.53125           0.5      -285.615       44.7766       8.86469   5.43525e-19
      0.09375       0.53125           0.5      -288.165       44.8907       8.67366   9.79371e-21
     0.109375       0.53125           0.5      -292.841        44.992       8.49952  -2.03107e-19
        0.125       0.53125           0.5      -295.827       45.0981       8.31812   1.06595e-19
     0.140625       0.53125           0.5      -298.881       45.1891       8.11213  -3.91803e-19
      0.15625       0.53125           0.5      -299.327       45.2447       7.90634    5.8799e-19
     0.171875       0.53125           0.5      -301.298       45.3193       7.69194  -2.72104e-19
       0.1875       0.53125           0.5      -302.794       45.3767       7.49714  -2.91963e-19
     0.203125       0.53125           0.5      -303.153       45.4212       7.27919   3.35365e-19
      0.21875       0.53125           0.5      -302.227       45.4574       7.02336  -2.54304e-18
     0.234375       0.53125           0.5      -302.593       45.4774       6.83325  -5.03647e-19
         0.25       0.53125           0.5       -302.63       45.4916       6.63193  -1.07068e-19
     0.265625       0.53125           0.5       -301.46       45.4903       6.41096  -2.99851e-19
      0.28125       0.53125           0.5      -299.468       45.4715       6.19164  -1.00978e-19
     0.296875       0.53125           0.5      -297.365       45.4525       5.98033   7.28425e-19
       0.3125       0.53125           0.5      -295.041       45.4268       5.76824   5.80359e-19
     0.328125       0.53125           0.5      -291.496       45.3902       5.56561   -5.1163e-19
      0.34375       0.53125           0.5      -287.509       45.3141       5.34869   2.28512e-19
     0.359375       0.53125           0.5      -284.916       45.2427       5.15064   1.22092e-19
        0.375       0.53125           0.5      -280.104       45.1671       4.96583   1.75473e-19
     0.390625       0.53125           0.5      -276.056       45.0986       4.77113   5.85427e-19
      0.40625       0.53125           0.5       -271.41       45.0031       4.57188   6.56908e-20
     0.421875       0.53125           0.5      -264.939       44.8892       4.40513  -1.22329e-19
       0.4375       0.53125           0.5      -260.243       44.7926       4.23067  -1.05608e-19
     0.453125       0.53125           0.5      -255.281       44.6857        4.0716  -2.60259e-19
      0.46875       0.53125           0.5       -249.84       44.5703       3.92088  -9.83274e-20
     0.484375       0.53125           0.5      -243.267       44.4388       3.76356   3.85578e-20
          0.5       0.53125           0.5      -237.237       44.3213       3.62768   1.70938e-18
     0.515625       0.53125           0.5      -232.701       44.2065       3.51095  -4.24554e-19
      0.53125       0.53125           0.5      -225.745       44.0616       3.37518  -1.22548e-19
     0.546875       0.53125           0.5      -219.049       43.9184       3.26158  -4.33099e-20
       0.5625       0.53125           0.5      -212.959       43.7771       3.15223   3.29523e-19
     0.578125       0.53125           0.5      -206.675       43.6344       3.03392  -3.82867e-20
      0.59375       0.53125           0.5      -200.463       43.4902        2.9539   6.14032e-20
     0.609375       0.53125           0.5      -194.891       43.3515       2.87361  -1.78594e-19
        0.625       0.53125           0.5      -187.822       43.2023       2.78704  -1.12746e-21
     0.640625       0.53125           0.5      -181.447       43.0537       2.70765   5.31707e-20
      0.65625       0.53125           0.5      -175.681       42.9134        2.6386   7.63314e-20
     0.671875       0.53125           0.5      -169.872       42.7702       2.57942   2.76686e-19
       0.6875       0.53125           0.5      -163.692        42.621       2.52075   4.35888e-19
     0.703125       0.53125           0.5      -157.402        42.481       2.48522  -1.45626e-20
      0.71875       0.53125           0.5      -151.685       42.3401       2.44049   5.24885e-21
     0.734375       0.53125           0.5      -145.588       42.1976        2.4015   1.95695e-19
         0.75       0.53125           0.5        -139.7       42.0615       2.36335  -7.74447e-19
     0.765625       0.53125           0.5      -134.419       41.9268       2.34045   -2.8386e-19
      0.78125       0.53125           0.5      -128.737        41.789        2.3353  -5.26512e-20
     0.796875       0.53125           0.5      -123.367       41.6565       2.31787  -4.35528e-19
       0.8125       0.53125           0.5      -118.311       41.5253       2.31324  -9.59226e-20
     0.828125       0.53125           0.5      -114.361       41.3898       2.31851   2.55953e-22
      0.84375       0.53125           0.5       -107.85       41.2734       2.29064  -2.09611e-19
     0.859375       0.53125           0.5      -103.394       41.1592       2.30477   2.00446e-19
        0.875       0.53125           0.5      -98.6927       41.0343       2.31526   4.64302e-20
     0.890625       0.53125           0.5      -94.0265       40.9143       2.31574   1.94934e-19
      0.90625       0.53125           0.5      -89.7979       40.7982       2.33279   1.33921e-20
     0.921875       0.53125           0.5      -83.8815       40.6745       2.34522   1.85465e-19
       0.9375       0.53125           0.5      -80.3808       40.5794       2.36835   1.79349e-20
     0.953125       0.53125           0.5      -77.2098       40.4797       2.39608   5.89062e-20
      0.96875       0.53125           0.5      -73.2162       40.3809        2.4205   4.30155e-20
